date,temp_mean,hdd,cdd,day_count,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,temp_anom
2000-01-01,51.39354838709678,426.00000000000006,4.199999999999989,31,3.24,6,1,0.0,0,6,16.93548387096774,36.225806451612904,3.2095161290322594
2000-02-01,58.193103448275856,229.09999999999997,31.69999999999999,29,5.17,8,2,0.0,0,1,17.396551724137932,33.83793103448276,6.19041871921182
2000-03-01,61.91612903225807,154.00000000000003,58.39999999999999,31,4.67,13,0,0.0,0,0,17.76451612903226,44.851612903225806,2.3425806451612914
2000-04-01,66.41333333333334,72.7,115.09999999999998,30,6.279999999999999,7,3,0.0,1,0,17.21333333333333,36.809999999999995,-0.7144999999999868
2000-05-01,75.9258064516129,0.0,338.70000000000005,31,6.9,9,2,0.0,8,0,18.780645161290323,38.693548387096776,1.6545161290322454
2000-06-01,79.34666666666666,0.0,430.40000000000003,30,13.89,15,5,0.0,12,0,16.723333333333333,39.46,-1.7270000000000039
2000-07-01,86.04516129032258,0.0,652.4000000000001,31,0.9400000000000001,2,0,0.0,31,0,16.1,8.941935483870967,2.023870967741928
2000-08-01,86.66774193548386,0.0,671.6999999999999,31,0.36,4,0,0.0,31,0,14.612903225806452,7.980645161290322,1.9903225806451559
2000-09-01,79.11666666666666,15.699999999999996,439.2,30,5.709999999999999,8,2,0.0,18,0,14.08,18.533333333333335,0.8156666666666581
2000-10-01,69.2258064516129,55.0,186.0,31,10.48,21,4,0.0,4,0,14.780645161290321,61.57096774193548,0.8317741935483696
2000-11-01,53.169999999999995,365.1000000000001,10.200000000000003,30,12.4,16,4,0.0,0,1,13.676666666666668,59.276666666666664,-4.586166666666664
2000-12-01,43.00322580645161,681.9,0.0,31,1.8599999999999999,10,0,0.0,0,11,15.26774193548387,57.15483870967742,-6.438870967741934
2001-01-01,45.20967741935484,613.5,0.0,31,5.53,13,1,0.0,0,8,14.329032258064515,48.28064516129032,-2.9743548387096794
2001-02-01,53.339285714285715,336.20000000000005,9.699999999999989,28,2.31,12,0,0.0,0,3,17.064285714285713,55.096428571428575,1.3366009852216791
2001-03-01,52.68064516129032,382.7,0.7999999999999972,31,7.67,19,1,0.0,0,0,14.125806451612902,48.02258064516129,-6.892903225806457
2001-04-01,68.86999999999999,30.69999999999999,146.8,30,1.88,4,0,0.0,0,0,17.986666666666668,54.25,1.7421666666666624
