date,temp_mean,hdd,cdd,day_count,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,temp_anom
2000-01-01,57.08709677419355,252.69999999999996,7.3999999999999915,31,2.64,8,0,0.0,0,2,16.164516129032258,9.374193548387098,1.2596151669496294
2000-02-01,58.289655172413795,202.40000000000003,7.799999999999997,29,0.96,2,0,0.0,0,0,15.475862068965517,7.627586206896551,-0.3320197044334918
2000-03-01,65.63225806451612,27.20000000000001,46.80000000000001,31,12.48,10,2,0.0,0,0,17.5258064516129,8.600000000000001,2.543870967741931
2000-04-01,66.85333333333332,36.39999999999999,92.0,30,2.54,7,1,0.0,0,0,17.52,8.736666666666668,-2.032166666666683
2000-05-01,76.43225806451613,0.0,354.4,31,4.890000000000001,6,1,0.0,4,0,16.73548387096774,5.34516129032258,1.5061290322580732
2000-06-01,79.27333333333333,0.0,428.20000000000005,30,12.18,8,2,0.0,3,0,17.779999999999998,5.75,0.3146666666666533
2000-07-01,80.44193548387096,0.0,478.7,31,4.63,11,2,0.0,10,0,15.774193548387096,4.874193548387097,0.12363487611033008
2000-08-01,80.36451612903227,0.0,476.30000000000007,31,5.99,10,2,0.0,3,0,14.964516129032257,4.55483870967742,-0.30953763440859916
2000-09-01,79.41000000000001,0.0,432.3,30,26.25,19,9,0.0,5,0,18.513333333333332,12.626666666666667,0.06515373563219384
2000-10-01,71.28064516129032,7.699999999999996,202.4,31,6.22,9,2,0.0,0,0,18.751612903225805,9.63225806451613,-2.272833333333324
2000-11-01,63.65333333333333,126.10000000000001,85.69999999999997,30,0.25,2,0,0.0,0,0,16.483333333333334,0.36000000000000004,-1.3580000000000112
2000-12-01,54.645161290322584,325.40000000000003,4.3999999999999915,31,0.0,0,0,0.0,0,2,20.419354838709676,0.25483870967741934,-4.975322580645162
2001-01-01,51.645161290322584,417.6,3.5999999999999943,31,4.77,7,2,0.0,0,5,15.790322580645162,9.438709677419356,-4.182320316921334
2001-02-01,60.978571428571435,135.7,23.10000000000001,28,2.28,7,0,0.0,0,0,26.474999999999998,16.282142857142855,2.356896551724148
2001-03-01,62.196774193548386,133.8,46.90000000000002,31,10.14,12,3,0.0,0,0,30.883870967741935,11.435483870967742,-0.8916129032258056
2001-04-01,69.11333333333333,24.199999999999996,147.60000000000002,30,1.46,1,1,0.0,0,0,28.933333333333334,5.1899999999999995,0.22783333333332223
2001-05-01,73.74838709677418,0.0,271.20000000000005,31,8.28,8,4,0.0,0,0,28.961290322580645,5.448387096774193,-1.1777419354838798
2001-06-01,78.17,0.0,395.1000000000001,30,19.64,17,7,0.0,2,0,27.313333333333333,5.266666666666667,-0.7886666666666713
2001-07-01,79.91290322580646,0.0,462.29999999999995,31,15.67,15,6,0.0,3,0,28.561290322580643,7.835483870967742,-0.40539738195417385
2001-08-01,79.86774193548388,0.0,460.9000000000001,31,13.0,11,5,0.0,4,0,22.148387096774194,9.135483870967741,-0.8063118279569892
2001-09-01,76.32,0.0,339.59999999999997,30,15.44,15,5,0.0,0,0,34.28333333333333,9.776666666666667,-3.024846264367824
2001-10-01,71.5,19.500000000000007,221.0,31,0.4,2,0,0.0,0,0,34.73548387096774,11.258064516129032,-2.053478494623647
2001-11-01,67.46333333333334,9.300000000000004,83.2,30,2.0599999999999996,6,1,0.0,0,0,31.92,10.71,2.451999999999998
2001-12-01,63.61290322580645,127.4,84.39999999999999,31,0.09999999999999999,1,0,0.0,0,0,24.73548387096774,13.483870967741936,3.9924193548387024
2002-01-01,57.41935483870968,253.6,18.599999999999994,31,2.88,7,1,0.0,0,1,25.76774193548387,14.912903225806453,1.5918732314657618
2002-02-01,57.878571428571426,205.39999999999998,6.0,28,1.0699999999999998,3,0,0.0,0,1,31.982142857142858,11.310714285714285,-0.7431034482758605
2002-03-01,64.28387096774193,86.29999999999998,64.10000000000002,31,0.59,7,0,0.0,0,0,29.11935483870968,6.138709677419355,1.1954838709677418
2002-04-01,71.92666666666668,1.0,208.8,30,1.47,7,0,0.0,0,0,27.823333333333334,8.093333333333334,3.041166666666669
2002-05-01,74.7709677419355,0.0,302.90000000000003,31,1.1,2,0,0.0,2,0,33.29677419354839,8.45483870967742,-0.15516129032256742
2002-06-01,77.59333333333333,0.0,377.79999999999995,30,16.49,16,3,0.0,3,0,23.35666666666667,11.34,-1.3653333333333393
2002-07-01,79.0741935483871,0.0,436.3,31,10.97,9,1,0.0,4,0,13.693548387096774,4.387096774193548,-1.2441070593735333
2002-08-01,79.35483870967742,0.0,445.0000000000001,31,7.65,14,4,0.0,2,0,15.09032258064516,7.690322580645161,-1.3192150537634433
2002-09-01,80.64333333333335,0.0,469.2999999999999,30,2.44,9,0,0.0,1,0,18.98,7.5,1.2984870689655281
2002-10-01,75.30967741935484,0.0,319.5999999999999,31,10.729999999999999,8,2,0.0,0,0,14.016129032258064,8.983870967741936,1.7561989247311942
2002-11-01,62.776666666666664,141.29999999999998,74.60000000000002,30,2.33,5,0,0.0,0,0,14.68,7.633333333333334,-2.2346666666666763
2002-12-01,55.94193548387097,282.6,1.7999999999999972,31,3.6300000000000003,8,1,0.0,0,0,14.94516129032258,9.083870967741936,-3.6785483870967752
2003-01-01,49.593548387096774,477.59999999999997,0.0,31,9.78,2,2,0.0,0,5,15.345161290322581,5.748387096774194,-6.233933220147144
2003-02-01,57.199999999999996,224.20000000000002,5.799999999999997,28,13.520000000000001,9,1,0.0,0,0,15.342857142857143,11.007142857142856,-1.421674876847291
2003-03-01,64.23225806451613,77.5,53.70000000000003,31,9.610000000000001,12,3,0.0,0,0,16.06774193548387,12.990322580645161,1.1438709677419396
2003-04-01,67.01666666666667,42.49999999999999,103.0,30,1.76,4,1,0.0,0,0,14.75,5.6899999999999995,-1.8688333333333418
2003-05-01,76.16129032258064,0.0,346.0,31,2.39,5,1,0.0,1,0,15.52258064516129,7.035483870967742,1.23516129032258
2003-06-01,76.98666666666666,0.0,359.5999999999999,30,4.4,14,1,0.0,0,0,14.379999999999999,6.9399999999999995,-1.9720000000000084
2003-07-01,77.01290322580645,0.0,372.4,31,7.22,12,3,0.0,0,0,14.290322580645162,4.764516129032257,-3.3053973819541795
2003-08-01,76.99354838709678,0.0,371.8,31,7.279999999999999,12,2,0.0,0,0,13.529032258064515,5.083870967741936,-3.6805053763440867
2003-09-01,76.87666666666668,0.0,356.29999999999995,30,3.6,7,1,0.0,0,0,17.709999999999997,13.116666666666667,-2.4681795977011376
2003-10-01,73.24193548387096,0.0,255.50000000000003,31,4.71,10,2,0.0,0,0,16.393548387096775,11.845161290322581,-0.3115430107526862
2003-11-01,68.28999999999999,50.699999999999996,149.4,30,1.94,7,0,0.0,0,0,17.376666666666665,10.203333333333335,3.278666666666652
2003-12-01,56.00967741935484,282.99999999999994,4.300000000000011,31,1.3699999999999999,4,0,0.0,0,0,14.97741935483871,11.683870967741935,-3.610806451612909
2004-01-01,55.222580645161294,308.5,5.3999999999999915,31,0.44000000000000006,4,0,0.0,0,0,16.00967741935484,6.132258064516129,-0.604900962082624
2004-02-01,55.41724137931034,284.0,6.099999999999994,29,4.73,12,1,0.0,0,0,19.382758620689657,20.817241379310346,-3.2044334975369466
2004-03-01,63.041935483870965,92.39999999999999,31.70000000000003,31,10.0,4,3,0.0,0,0,16.14516129032258,9.40967741935484,-0.04645161290322619
