date,temp_mean,hdd,cdd,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,city_count,temp_anom
2000-01-01,23.00021505376344,1301.9933333333333,0.0,0.518,4.533333333333333,0.0,12.5,0.0,28.866666666666667,17.91204301075269,46.70645161290323,15,1.4204623655913977
2000-02-01,33.81103448275862,904.48,0.0,1.3873333333333333,6.866666666666666,0.0,11.838,0.0,21.666666666666668,17.758620689655174,53.1416091954023,15,9.606161266894027
2000-03-01,43.60752688172043,663.7199999999999,0.5533333333333341,0.7513333333333333,5.733333333333333,0.0,0.8533333333333334,0.0,15.466666666666667,17.111397849462367,45.059999999999995,15,6.0722952853598
2000-04-01,50.49777777777778,435.34666666666664,0.2800000000000002,2.433333333333333,7.6,0.5333333333333333,1.4400000000000002,0.0,4.866666666666666,18.635111111111108,45.77466666666667,15,-0.059061904761904316
2000-05-01,63.88279569892473,107.30666666666666,72.67333333333333,4.5233333333333325,10.466666666666667,1.2,0.0,0.5333333333333333,0.0,17.658279569892475,49.181290322580644,15,2.3000215053763426
2000-06-01,68.45533333333333,29.026666666666664,132.68666666666667,7.777333333333333,14.666666666666666,2.4,0.0,1.2,0.0,17.50911111111111,41.330666666666666,15,-2.7982555555555564
2000-07-01,72.53096774193548,4.6333333333333355,238.09333333333333,4.527333333333333,9.666666666666666,0.8,0.0,0.6,0.0,13.428387096774195,42.00322580645161,15,-2.2133440860215075
2000-08-01,73.17096774193548,1.7066666666666668,255.00666666666666,2.3766666666666665,9.0,0.4666666666666667,0.0,2.066666666666667,0.0,13.28236559139785,35.40279569892473,15,1.091784946236558
2000-09-01,65.15355555555556,118.40666666666667,123.01333333333334,2.8866666666666663,7.666666666666667,0.4,0.0,4.266666666666667,0.13333333333333333,15.563555555555554,28.12,15,0.13704444444445585
2000-10-01,55.13870967741936,314.7066666666667,9.006666666666666,1.6433333333333333,9.466666666666667,0.06666666666666667,0.0,0.0,5.4,15.199139784946237,41.16795698924731,15,3.5043161290322615
2000-11-01,32.77177777777778,967.2266666666667,0.38000000000000017,2.260666666666667,6.133333333333334,0.5333333333333333,0.36733333333333335,0.0,23.266666666666666,17.252666666666666,60.45133333333333,15,-5.709044444444444
2000-12-01,11.526759856630825,1653.94,0.0,0.5686666666666667,6.866666666666666,0.0,81.63266666666667,0.0,30.933333333333334,17.966293906810037,64.01797132616487,15,-14.349728673835127
2001-01-01,22.497204301075268,1317.5866666666666,0.0,1.28,6.066666666666666,0.06666666666666667,48.97,0.0,28.866666666666667,15.930107526881722,49.725806451612904,15,0.9174516129032249
2001-02-01,19.306190476190476,1279.4266666666667,0.0,2.099333333333333,7.066666666666666,0.4,32.93333333333333,0.0,27.533333333333335,16.999523809523808,57.97690476190476,15,-4.898682739674118
2001-03-01,31.08215053763441,1051.4533333333334,0.0,1.3066666666666669,7.466666666666667,0.06666666666666667,10.578,0.0,26.733333333333334,15.433548387096774,50.15870967741935,15,-6.453081058726223
2001-04-01,54.080000000000005,344.78,17.180000000000003,3.3773333333333335,13.933333333333334,0.3333333333333333,0.0,0.0,4.466666666666667,21.491555555555557,46.01533333333334,15,3.5231603174603237
2001-05-01,61.369032258064514,171.18666666666667,58.626666666666665,7.917333333333334,17.933333333333334,1.8666666666666667,0.0,0.6,0.0,18.08236559139785,51.995483870967746,15,-0.2137419354838741
2001-06-01,69.65088888888889,50.06666666666667,189.59333333333333,3.227333333333333,9.666666666666666,0.6,0.0,2.4,0.0,16.209111111111113,35.40111111111111,15,-1.6026999999999987
2001-07-01,75.97720430107528,0.6466666666666664,340.94,3.436,8.666666666666666,1.1333333333333333,0.0,4.6,0.0,13.765806451612905,33.01182795698925,15,1.2328924731182838
2001-08-01,73.26752688172043,3.8399999999999994,260.1333333333333,3.1626666666666665,7.0,1.1333333333333333,0.0,5.933333333333334,0.0,12.86494623655914,28.06215053763441,15,1.1883440860215018
2001-09-01,61.59311111111111,149.46,47.25333333333333,4.678666666666667,9.666666666666666,1.3333333333333333,0.0,0.4,0.13333333333333333,12.67911111111111,37.06444444444445,15,-3.423399999999994
2001-10-01,50.92236559139785,439.34666666666664,2.9399999999999995,3.082666666666667,7.533333333333333,0.8666666666666667,0.0,0.0,4.866666666666666,17.09311827956989,35.69548387096775,15,-0.712027956989246
2001-11-01,48.13822222222222,505.85333333333335,0.0,1.3106666666666666,6.066666666666666,0.06666666666666667,0.0,0.0,6.8,16.42222222222222,42.86266666666667,15,9.657399999999996
2001-12-01,31.211827956989247,1047.4333333333334,0.0,0.972,4.2,0.0,0.8393333333333332,0.0,26.066666666666666,16.829462365591397,44.469032258064516,15,5.335339426523294
2002-01-01,30.053978494623657,1083.3266666666666,0.0,0.2773333333333333,3.0,0.0,2.3533333333333335,0.0,28.133333333333333,16.589032258064517,42.24193548387097,15,8.474225806451614
2002-02-01,30.92238095238095,954.1733333333334,0.0,0.9386666666666666,4.666666666666667,0.0,13.547333333333334,0.0,21.133333333333333,19.18642857142857,34.64476190476191,15,6.717507736516357
2002-03-01,32.44129032258065,1009.32,0.0,0.9166666666666666,5.866666666666666,0.0,6.174,0.0,23.8,19.41440860215054,49.318279569892475,15,-5.093941273779983
2002-04-01,50.29333333333333,474.17333333333335,32.97333333333333,3.8,11.066666666666666,0.8,0.0,0.4,6.8,20.538444444444444,50.65,15,-0.2635063492063523
2002-05-01,58.69483870967742,240.05333333333334,44.593333333333334,3.8573333333333335,11.466666666666667,1.0666666666666667,0.0,0.6,0.3333333333333333,18.233763440860216,37.75655913978495,15,-2.8879354838709688
2002-06-01,73.73955555555555,9.126666666666665,271.31333333333333,4.266,8.266666666666667,1.0666666666666667,0.0,6.333333333333333,0.0,16.367555555555555,30.034444444444443,15,2.4859666666666698
2002-07-01,77.11419354838709,0.20666666666666725,375.74666666666667,5.952666666666667,10.6,2.2666666666666666,0.0,9.133333333333333,0.0,13.732043010752687,28.684086021505376,15,2.369881720430101
2002-08-01,71.647311827957,4.753333333333334,210.82000000000002,6.252,10.066666666666666,2.2,0.0,1.3333333333333333,0.0,13.289032258064516,33.190107526881725,15,-0.43187096774192923
2002-09-01,66.17911111111111,83.83999999999999,119.21333333333334,1.5393333333333332,5.2,0.26666666666666666,0.0,3.0,0.2,13.788,29.720000000000002,15,1.1626000000000118
2002-10-01,46.63496774193548,572.0533333333333,3.979999999999999,3.774,11.666666666666666,0.8666666666666667,0.21,0.0,6.933333333333334,15.099677419354839,57.17939068100359,15,-4.999425806451612
2002-11-01,35.474000000000004,885.7800000000001,0.0,0.2046666666666667,2.066666666666667,0.0,0.3933333333333333,0.0,22.266666666666666,15.746444444444444,42.474222222222224,15,-3.006822222222219
2002-12-01,29.58795698924731,1097.7733333333333,0.0,0.19733333333333333,1.1333333333333333,0.0,0.0,0.0,28.4,16.01247311827957,38.49741935483871,15,3.711468458781358
2003-01-01,20.13225806451613,1390.9,0.0,0.2253846153846154,2.6153846153846154,0.0,6.859999999999999,0.0,29.846153846153847,18.17866004962779,48.082630272952855,13,-1.4474946236559134
2003-02-01,20.391758241758243,1249.0307692307692,0.0,1.0061538461538462,2.3076923076923075,0.07692307692307693,28.12,0.0,27.615384615384617,17.171153846153846,39.927472527472524,13,-3.8131149741063517
2003-03-01,35.51861042183623,913.9230769230769,0.0,0.573076923076923,4.538461538461538,0.0,10.858461538461539,0.0,18.076923076923077,18.29305210918114,50.538213399503725,13,-2.0166211745244027
2003-04-01,51.17190476190476,433.4357142857143,18.592857142857138,4.148571428571429,10.142857142857142,1.0714285714285714,3.9192857142857145,0.0,7.214285714285714,18.317857142857143,44.776666666666664,14,0.6150650793650811
2003-05-01,59.40129032258064,192.8466666666667,19.286666666666665,5.165333333333334,12.6,1.6666666666666667,0.0,0.26666666666666666,0.0,17.38989247311828,44.795053763440855,15,-2.181483870967746
2003-06-01,68.77177777777777,40.36666666666667,153.52,5.136,11.866666666666667,1.3333333333333333,0.0,0.9333333333333333,0.0,14.069111111111111,36.77888888888889,15,-2.4818111111111136
2003-07-01,74.42408602150537,0.3133333333333335,292.46000000000004,5.017333333333332,9.733333333333333,1.4,0.0,3.4,0.0,14.669032258064515,27.103225806451615,15,-0.32022580645161725
2003-08-01,74.65548387096774,2.4000000000000004,301.72,1.154,6.6,0.06666666666666667,0.0,8.866666666666667,0.0,11.951397849462365,20.660645161290326,15,2.576301075268816
2003-09-01,61.78888888888889,159.6533333333333,63.32,2.5686666666666667,6.933333333333334,0.4,0.0,0.3333333333333333,1.0,15.433111111111112,27.046,15,-3.227622222222209
2003-10-01,52.493763440860214,393.92,6.226666666666663,1.5893333333333333,5.933333333333334,0.06666666666666667,0.0,0.0,4.4,15.32258064516129,29.003870967741936,15,0.8593698924731186
2003-11-01,36.955333333333336,841.34,0.0,4.594666666666667,8.866666666666667,1.2,0.0,0.0,17.333333333333332,17.40666666666667,49.674,15,-1.5254888888888871
2003-12-01,29.471612903225807,1101.38,0.0,1.0933333333333333,7.333333333333333,0.13333333333333333,9.047333333333334,0.0,26.466666666666665,17.344946236559142,50.916559139784944,15,3.595124372759855
2004-01-01,18.84430107526882,1430.8266666666666,0.0,1.2893333333333332,3.8,0.06666666666666667,20.716,0.0,30.933333333333334,17.061505376344087,49.58043010752689,15,-2.7354516129032227
2004-02-01,24.763218390804596,1166.8666666666666,0.0,1.6213333333333333,5.8,0.06666666666666667,70.556,0.0,24.466666666666665,16.54413793103448,49.28528735632184,15,0.5583451749400012
2004-03-01,41.11032258064516,740.58,0.0,4.479333333333333,14.8,0.7333333333333333,9.091333333333333,0.0,15.333333333333334,20.164086021505376,61.33849462365592,15,3.575090984284529
2004-04-01,52.37288888888889,395.3066666666666,16.493333333333332,2.497333333333333,6.533333333333333,0.6,0.0,0.0,6.533333333333333,19.348444444444446,32.220222222222226,15,1.8160492063492057
2004-05-01,62.04301075268817,154.07333333333332,62.406666666666666,8.635333333333334,15.466666666666667,2.7333333333333334,0.0,0.06666666666666667,0.6,18.865591397849464,49.37505376344086,15,0.4602365591397799
2004-06-01,67.93599999999999,34.34,122.42,4.083333333333333,11.133333333333333,0.8,0.0,0.26666666666666666,0.0,14.543333333333333,42.95577777777778,15,-3.317588888888892
2004-07-01,71.1989247311828,7.220000000000001,199.38666666666668,4.189333333333334,11.266666666666667,1.0666666666666667,0.0,0.7333333333333333,0.0,12.407741935483871,38.83569892473118,15,-3.545387096774192
2004-08-01,66.84344086021505,52.7,109.84666666666666,5.987333333333334,12.4,1.8,0.0,0.3333333333333333,0.0,13.69483870967742,40.88967741935484,15,-5.235741935483873
2004-09-01,66.63022222222223,56.96666666666667,105.87333333333332,1.8053333333333332,5.066666666666666,0.4,0.0,0.3333333333333333,0.0,14.650888888888888,18.51311111111111,15,1.6137111111111295
2004-10-01,52.28602150537634,399.75333333333333,5.62,2.8,9.533333333333333,0.5333333333333333,0.0,0.0,3.066666666666667,16.01956989247312,51.218494623655914,15,0.6516279569892447
2004-11-01,41.306666666666665,710.8,0.0,2.3353333333333333,9.666666666666666,0.2,0.21,0.0,15.266666666666667,14.542,50.285333333333334,15,2.825844444444442
2004-12-01,28.153333333333332,1142.2466666666667,0.0,0.6506666666666667,4.133333333333334,0.0,0.0,0.0,26.533333333333335,17.68774193548387,39.94387096774194,15,2.2768448028673802
2005-01-01,20.546451612903226,1378.06,0.0,0.8246666666666668,6.266666666666667,0.06666666666666667,11.496666666666666,0.0,30.533333333333335,15.216129032258065,63.99010752688172,15,-1.0333010752688168
2005-02-01,31.482619047619046,938.4866666666666,0.0,1.476,8.933333333333334,0.0,1.2339999999999998,0.0,23.4,14.41904761904762,52.6097619047619,15,7.2777458317544514
2005-03-01,36.93612903225806,869.98,0.0,1.204,7.066666666666666,0.0,0.0,0.0,23.133333333333333,17.48172043010753,46.21698924731183,15,-0.5991025641025729
2005-04-01,54.08444444444444,337.65333333333336,10.186666666666667,3.4473333333333334,9.133333333333333,0.6666666666666666,0.0,0.0,2.8666666666666667,17.985333333333333,42.184444444444445,15,3.5276047619047617
2005-05-01,58.90430107526881,214.20666666666665,25.240000000000002,4.5713333333333335,11.2,1.4,0.0,0.0,2.466666666666667,18.371827956989247,43.57784946236559,15,-2.6784731182795767
2005-06-01,73.6288888888889,0.006666666666666288,258.87333333333333,6.298666666666666,11.266666666666667,1.6666666666666667,0.0,4.533333333333333,0.0,16.340666666666667,28.468444444444444,15,2.37530000000001
2005-07-01,75.86301075268817,1.3466666666666673,338.1,3.4993333333333334,8.133333333333333,0.4666666666666667,0.0,8.533333333333333,0.0,13.22774193548387,20.264516129032256,15,1.1186989247311772
2005-08-01,72.39935483870968,2.8466666666666653,232.22666666666666,3.2226666666666666,6.933333333333334,1.2666666666666666,0.0,3.6,0.0,11.518279569892474,25.898494623655914,15,0.3201720430107571
2005-09-01,68.12555555555555,53.026666666666664,146.79333333333335,3.6693333333333333,6.866666666666666,1.0,0.0,3.3333333333333335,0.06666666666666667,14.770666666666667,24.622666666666664,15,3.10904444444445
2005-10-01,52.887096774193544,411.88666666666666,36.38666666666666,2.3546666666666667,5.6,0.26666666666666666,0.0,0.2,4.733333333333333,13.968172043010753,34.79849462365591,15,1.2527032258064494
2005-11-01,40.269999999999996,741.9,0.0,1.8333333333333333,7.2,0.06666666666666667,0.9006666666666666,0.0,15.533333333333333,19.41,44.238888888888894,15,1.7891777777777733
2005-12-01,21.21806451612903,1357.2400000000002,0.0,0.9346666666666666,7.2,0.06666666666666667,12.779333333333334,0.0,27.2,14.229032258064516,55.96774193548387,15,-4.658424014336923
2006-01-01,33.44752688172043,978.1266666666667,0.0,0.9600000000000001,3.6666666666666665,0.06666666666666667,0.0,0.0,24.066666666666666,17.46258064516129,55.1447311827957,15,11.867774193548385
2006-02-01,25.712857142857143,1100.04,0.0,0.21133333333333332,2.2,0.0,2.0986666666666665,0.0,27.066666666666666,17.25642857142857,39.11238095238095,15,1.507983926992548
2006-03-01,37.317849462365594,858.1466666666668,0.0,3.4593333333333334,10.4,0.7333333333333333,2.6506666666666665,0.0,21.0,18.023655913978494,54.46322580645162,15,-0.21738213399503792
2006-04-01,54.660222222222224,320.14666666666665,9.953333333333337,4.6146666666666665,11.6,1.3333333333333333,1.076,0.0,2.6,19.449555555555555,39.577999999999996,15,4.103382539682542
2006-05-01,61.7105376344086,184.45333333333335,82.48,2.132,10.266666666666667,0.2,0.0,1.0666666666666667,0.26666666666666666,17.858709677419355,41.46236559139785,15,0.12776344086021396
2006-06-01,71.03622222222222,21.39333333333333,202.48,2.8826666666666667,10.333333333333334,0.5333333333333333,0.0,1.5333333333333334,0.0,14.575111111111111,27.575777777777777,15,-0.21736666666666338
2006-07-01,76.66989247311828,0.0,361.76666666666665,4.368666666666667,10.133333333333333,1.0666666666666667,0.0,9.066666666666666,0.0,13.0752688172043,24.57268817204301,15,1.9255806451612898
2006-08-01,72.3410752688172,1.7133333333333325,229.2866666666667,5.543333333333334,11.266666666666667,1.2,0.0,1.2666666666666666,0.0,12.671182795698924,36.61655913978495,15,0.2618924731182801
2006-09-01,60.32000000000001,165.64,25.240000000000002,5.3020000000000005,10.133333333333333,1.4666666666666666,0.0,0.06666666666666667,0.06666666666666667,14.677777777777777,43.114000000000004,15,-4.696511111111093
2006-10-01,48.01462365591398,546.9466666666666,20.4,1.7493333333333334,7.733333333333333,0.0,0.0,0.26666666666666666,10.0,16.741075268817205,47.744301075268815,15,-3.6197698924731156
2006-11-01,39.75977777777778,757.2066666666667,0.0,2.1546666666666665,5.466666666666667,0.4666666666666667,0.0,0.0,15.4,15.068666666666667,41.041777777777774,15,1.2789555555555552
2006-12-01,32.54043010752688,1006.2466666666667,0.0,2.3926666666666665,6.266666666666667,0.3333333333333333,0.198,0.0,22.6,16.30021505376344,40.90881720430107,15,6.663941577060928
2007-01-01,22.62989247311828,1313.4733333333331,0.0,0.7586666666666666,5.133333333333334,0.0,23.192666666666664,0.0,28.466666666666665,18.021505376344084,44.39225806451613,15,1.0501397849462357
2007-02-01,16.964285714285715,1345.0,0.0,1.2033333333333334,6.466666666666667,0.26666666666666666,34.025333333333336,0.0,27.6,17.06833333333333,48.423809523809524,15,-7.240587501578879
2007-03-01,42.55763440860215,701.5400000000001,5.826666666666664,3.284666666666667,10.333333333333334,0.7333333333333333,10.588666666666665,0.0,15.2,18.271827956989245,50.299139784946234,15,5.022402812241516
2007-04-01,47.50266666666666,541.02,16.099999999999998,4.779333333333333,9.066666666666666,1.6,0.6293333333333333,0.13333333333333333,10.866666666666667,19.095777777777776,43.98533333333333,15,-3.054173015873019
2007-05-01,65.59139784946237,70.14,88.47333333333334,5.211333333333333,10.266666666666667,1.5333333333333334,0.0,0.2,0.0,18.10537634408602,37.160645161290326,15,4.008623655913979
