date,temp_mean,hdd,cdd,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,city_count,temp_anom
2000-01-01,31.790322580645164,1029.4999999999998,0.0,2.3233333333333337,6.333333333333333,0.0,25.546666666666667,0.0,23.666666666666668,20.010752688172044,44.43010752688173,3,-1.6537096774193536
2000-02-01,36.90229885057472,814.8333333333335,0.0,2.2066666666666666,8.0,0.0,14.306666666666667,0.0,18.333333333333332,17.164367816091954,44.778160919540234,3,1.1450102627257834
2000-03-01,47.767741935483876,534.1999999999999,0.0,8.836666666666668,8.333333333333334,3.6666666666666665,0.0,0.0,5.0,18.83655913978495,41.07204301075269,3,4.3809677419354855
2000-04-01,52.00888888888888,389.7333333333334,0.0,3.42,11.666666666666666,0.0,0.0,0.0,0.0,18.23,61.42444444444445,3,-2.2800000000000082
2000-05-01,64.28387096774195,113.43333333333335,91.2333333333333,2.92,11.333333333333334,0.0,0.0,0.0,0.0,15.268817204301074,47.18387096774194,3,0.4704301075268944
2000-06-01,72.41,17.166666666666668,239.46666666666667,4.363333333333333,14.0,0.0,0.0,2.0,0.0,14.70111111111111,48.0,3,-0.3832222222222299
2000-07-01,72.56236559139785,0.6000000000000038,235.0333333333333,4.566666666666666,12.333333333333334,1.0,0.0,0.3333333333333333,0.0,12.867741935483872,51.81505376344086,3,-4.6486559139785015
2000-08-01,72.59354838709676,0.666666666666662,236.0666666666666,3.296666666666667,12.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13.358064516129032,51.62795698924731,3,-3.162258064516138
2000-09-01,65.53555555555555,90.10000000000001,106.16666666666669,6.81,8.333333333333334,2.6666666666666665,0.0,0.0,0.0,14.13111111111111,44.68222222222223,3,-3.795371647509583
2000-10-01,56.693548387096776,269.8333333333333,12.333333333333329,0.09666666666666668,2.0,0.0,0.0,0.0,0.0,13.386021505376343,28.08709677419355,3,-1.2956989247311768
2000-11-01,44.51888888888889,614.4333333333333,0.0,2.6300000000000003,7.666666666666667,0.3333333333333333,0.0,0.0,9.0,16.223333333333333,44.50555555555555,3,-2.6558333333333337
2000-12-01,30.56236559139785,1067.5666666666666,0.0,2.1999999999999997,7.666666666666667,1.0,1.4433333333333334,0.0,26.666666666666668,18.294623655913977,41.45483870967742,3,-8.075698924731185
2001-01-01,32.20752688172043,1016.5666666666667,0.0,2.606666666666667,7.333333333333333,0.3333333333333333,0.0,0.0,25.666666666666668,15.870967741935482,44.94086021505376,3,-1.236505376344084
2001-02-01,36.88452380952381,787.2333333333332,0.0,2.85,11.0,1.0,1.7066666666666668,0.0,16.333333333333332,18.37261904761905,48.679761904761904,3,1.12723522167488
2001-03-01,40.03978494623656,773.7666666666668,0.0,4.9799999999999995,12.0,1.6666666666666667,0.3933333333333333,0.0,13.666666666666666,20.44731182795699,55.107526881720425,3,-3.346989247311832
2001-04-01,53.47222222222222,361.1666666666667,15.333333333333334,1.39,11.333333333333334,0.0,0.0,0.0,1.6666666666666667,16.26222222222222,48.32555555555555,3,-0.81666666666667
2001-05-01,62.612903225806456,118.0333333333333,44.03333333333334,4.536666666666666,10.0,1.0,0.0,0.0,0.0,14.546236559139786,43.23548387096775,3,-1.2005376344085974
2001-06-01,73.17555555555556,7.9666666666666615,253.23333333333332,4.91,8.666666666666666,2.0,0.0,1.3333333333333333,0.0,13.298888888888888,39.64333333333333,3,0.3823333333333352
2001-07-01,72.64193548387097,0.5333333333333314,237.43333333333337,2.8333333333333335,9.0,0.3333333333333333,0.0,0.6666666666666666,0.0,15.012903225806452,39.259139784946235,3,-4.569086021505385
2001-08-01,76.7784946236559,0.0,365.13333333333327,2.98,5.666666666666667,0.3333333333333333,0.0,4.666666666666667,0.0,12.589247311827956,37.686021505376345,3,1.0226881720430043
2001-09-01,65.82666666666667,71.90000000000002,96.7,2.3266666666666667,8.333333333333334,0.0,0.0,0.0,0.0,13.408888888888889,39.190000000000005,3,-3.504260536398462
2001-10-01,57.29354838709677,257.43333333333334,18.533333333333328,0.8066666666666666,4.666666666666667,0.0,0.0,0.0,1.0,16.53333333333333,23.026881720430108,3,-0.6956989247311824
2001-11-01,51.27,413.09999999999997,1.1999999999999982,0.8766666666666666,3.6666666666666665,0.0,0.0,0.0,4.0,14.943333333333335,29.876666666666665,3,4.095277777777781
