date,temp_mean,hdd,cdd,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,city_count,temp_anom
2000-01-01,27.08196329254728,1172.1550000000002,0.0,2.4330000000000003,8.15,0.15,5.8925,0.0,25.1,16.211724137931036,43.98638487208009,20,-2.0131157421501413
2000-02-01,33.21989532019704,920.2449999999999,0.0,2.0789999999999997,9.95,0.35,5.3835,0.0,21.4,14.306748768472906,48.50473522167488,20,1.9890595272904434
2000-03-01,42.980000000000004,682.62,0.0,3.382,8.35,1.0,0.118,0.0,10.6,15.695806451612905,46.36064516129032,20,4.460900481041314
2000-04-01,47.466,519.455,0.15499999999999972,4.292,12.05,0.8,0.059,0.0,3.3,15.698121212121212,63.50742424242425,20,-2.013736131276467
2000-05-01,58.979193548387094,222.26,35.614999999999995,4.29,14.1,0.65,0.0,0.9,0.0,13.960483870967744,53.916935483870965,20,-0.34877057842047776
2000-06-01,67.5855,61.705,139.27,5.2485,12.65,1.3,0.0,0.5,0.0,13.5465,51.03216666666667,20,-0.5666307471264389
2000-07-01,69.37903225806453,5.860000000000001,141.60999999999999,4.962,10.3,1.5,0.0,0.0,0.0,12.550161290322581,51.78483870967742,20,-4.475199193548377
2000-08-01,69.71870967741935,12.740000000000002,159.02,4.0555,12.95,0.85,0.0,0.0,0.0,11.892903225806453,50.64548387096774,20,-2.9548403503893184
2000-09-01,63.36719298245614,130.2421052631579,81.2578947368421,3.9421052631578952,9.210526315789474,1.0526315789473684,0.0,0.0,0.21052631578947367,12.369122807017545,43.361754385964915,19,-2.525403030303032
2000-10-01,52.54434408602151,385.45,0.8149999999999992,0.786,5.2,0.0,0.0,0.0,0.7,12.467827956989249,40.05586021505376,20,-1.9411683870967664
2000-11-01,43.00018518518519,659.9944444444444,0.0,3.177777777777778,6.222222222222222,0.9444444444444444,0.0,0.0,8.166666666666666,13.690555555555555,52.675185185185185,18,-1.108085820852196
2000-12-01,28.731040662464466,1120.038888888889,0.0,3.308333333333333,9.166666666666666,0.8333333333333334,9.07,0.0,28.333333333333332,15.879990112470646,47.319509331355825,18,-6.097376340520803
2001-01-01,28.578505942275044,1125.042105263158,0.0,1.9657894736842105,9.421052631578947,0.05263157894736842,31.084736842105265,0.0,27.842105263157894,12.171250707413696,45.67376344086022,19,-0.5165730924223766
2001-02-01,31.491263157894736,927.8842105263158,0.0,1.75,9.157894736842104,0.0,18.029473684210526,0.0,23.263157894736842,15.28766917293233,50.20778195488722,19,0.26042736498813923
2001-03-01,35.9660441426146,900.0526315789474,0.0,6.106315789473684,12.789473684210526,2.0,17.692105263157895,0.0,19.157894736842106,15.195246179966043,62.03005093378607,19,-2.5530553763440906
2001-04-01,49.601578947368424,463.821052631579,1.868421052631579,1.3726315789473684,7.421052631578948,0.0,0.0,0.0,3.0,14.428070175438597,46.615087719298245,19,0.1218428160919558
2001-05-01,60.10395995550611,191.41000000000003,40.21,3.4619999999999997,8.5,1.1,0.0,0.55,0.2,14.19543381535039,49.791885428253615,20,0.7759958286985409
2001-06-01,70.20966666666666,17.615,173.905,5.521,8.75,1.7,0.0,0.55,0.0,12.438166666666667,42.12266666666667,20,2.0575359195402285
2001-07-01,70.06903225806451,8.325000000000003,165.465,1.655,7.8,0.0,0.0,1.35,0.0,13.024032258064517,36.89790322580645,20,-3.7851991935483937
