date,temp_mean,hdd,cdd,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,city_count,temp_anom
2000-01-01,32.67284946236559,1002.1416666666665,0.0,0.7616666666666667,3.5833333333333335,0.16666666666666666,13.2875,0.0,26.583333333333332,15.946774193548388,44.267473118279575,12,1.8118304039150779
2000-02-01,41.36580459770115,685.3916666666665,0.0,2.495,6.25,0.3333333333333333,3.6916666666666664,0.0,17.5,18.269252873563218,43.795402298850576,12,7.415501689402554
2000-03-01,47.50376344086021,544.1333333333333,1.750000000000001,3.6791666666666667,11.583333333333334,0.4166666666666667,1.4100000000000001,0.0,8.0,17.244086021505378,51.28736559139785,12,1.6094261786600441
2000-04-01,55.12361111111111,303.825,7.533333333333332,1.3675,5.333333333333333,0.16666666666666666,0.0,0.25,2.25,18.36611111111111,41.428333333333335,12,-1.2557692307692392
2000-05-01,68.24112903225806,51.725,152.20000000000002,3.475,7.75,1.3333333333333333,0.0,3.6666666666666665,0.0,17.26720430107527,47.52177419354839,12,2.281676385442509
2000-06-01,72.42527777777778,5.9750000000000005,228.73333333333335,7.616666666666667,14.0,2.5,0.0,3.25,0.0,17.53388888888889,46.085277777777776,12,-3.373292735042739
2000-07-01,78.9494623655914,0.0,432.43333333333334,3.8441666666666667,8.5,1.0833333333333333,0.0,14.0,0.0,14.911021505376345,33.31586021505376,12,-1.1209760132340705
2000-08-01,83.99166666666666,0.0,588.7416666666667,0.5366666666666667,3.5833333333333335,0.0,0.0,25.0,0.0,15.214784946236557,24.630913978494622,12,5.9546887923903995
2000-09-01,72.14416666666666,63.39166666666667,277.71666666666664,2.5016666666666665,6.333333333333333,0.5,0.0,11.666666666666666,0.0,16.97972222222222,22.63416666666667,12,2.2512066896778435
2000-10-01,60.479301075268815,182.625,42.483333333333334,4.944166666666667,10.916666666666666,1.5833333333333333,0.0,0.75,3.4166666666666665,15.762096774193546,46.23844086021506,12,3.6552906719717058
2000-11-01,37.53194444444444,824.2416666666667,0.20000000000000048,2.8808333333333334,6.0,0.6666666666666666,0.0,0.0,21.666666666666668,15.098333333333334,40.34583333333334,12,-6.979901930445038
2000-12-01,21.33279569892473,1353.6833333333334,0.0,0.8025000000000001,4.916666666666667,0.16666666666666666,39.48833333333334,0.0,30.333333333333332,16.502956989247313,53.817473118279565,12,-11.953843052109182
2001-01-01,30.46747311827957,1070.5083333333334,0.0,1.675,6.0,0.16666666666666666,8.105,0.0,27.833333333333332,14.15752688172043,46.192741935483866,12,-0.3935459401709416
2001-02-01,30.47529761904762,966.6916666666666,0.0,3.0850000000000004,7.666666666666667,0.6666666666666666,7.760000000000001,0.0,23.75,16.743154761904762,55.14553571428572,12,-3.4750052892509764
2001-03-01,40.80510752688172,750.0416666666666,0.0,3.3874999999999997,8.833333333333334,1.1666666666666667,3.7733333333333334,0.0,16.5,14.738440860215055,48.33198924731183,12,-5.0892297353184475
2001-04-01,60.98388888888889,177.75833333333333,57.275,3.0708333333333333,8.0,0.9166666666666666,0.0,0.0,1.5833333333333333,21.268333333333334,42.68527777777778,12,4.6045085470085425
2001-05-01,66.99274193548386,59.541666666666664,121.31666666666666,5.2425,13.0,1.1666666666666667,0.0,1.0,0.0,17.42258064516129,43.04247311827957,12,1.033289288668314
2001-06-01,73.69555555555556,9.825000000000001,270.69166666666666,6.800833333333333,8.916666666666666,2.4166666666666665,0.0,4.75,0.0,16.696944444444444,36.260555555555555,12,-2.1030149572649606
2001-07-01,83.01612903225806,0.0,558.5,3.3833333333333333,6.833333333333333,1.0833333333333333,0.0,19.916666666666668,0.0,15.277419354838711,32.09112903225806,12,2.9456906534325924
2001-08-01,79.13360215053764,0.0,438.14166666666665,5.701666666666667,8.333333333333334,1.8333333333333333,0.0,16.0,0.0,13.83736559139785,25.753494623655914,12,1.0966242762613803
2001-09-01,67.08416666666666,53.958333333333336,116.48333333333335,5.428333333333334,8.916666666666666,2.25,0.0,1.4166666666666667,0.0,13.222222222222223,31.694166666666664,12,-2.8087933103221587
2001-10-01,56.80591397849462,263.6666666666667,9.649999999999999,2.4516666666666667,6.166666666666667,1.0833333333333333,0.0,0.0,1.25,17.88763440860215,29.212903225806453,12,-0.01809642480248641
2001-11-01,50.894444444444446,423.9583333333333,0.7916666666666655,2.2441666666666666,4.416666666666667,0.3333333333333333,0.0,0.0,7.583333333333333,15.806111111111113,42.19,12,6.382598069554966
2001-12-01,37.524193548387096,851.85,0.10000000000000024,1.0625000000000002,3.25,0.3333333333333333,0.0,0.0,22.5,17.00752688172043,35.380376344086024,12,4.237554797353184
2002-01-01,34.377419354838715,949.2999999999998,0.0,1.33,4.916666666666667,0.5,2.9966666666666666,0.0,26.166666666666668,16.624193548387098,35.84731182795699,12,3.516400296388202
2002-02-01,36.68779761904762,792.7416666666667,0.0,0.7458333333333335,2.1666666666666665,0.16666666666666666,1.7275,0.0,19.583333333333332,17.61636904761905,35.05119047619048,12,2.7374947107490257
2002-03-01,40.54381720430107,758.1416666666665,0.0,0.7441666666666666,4.833333333333333,0.0,3.7841666666666662,0.0,18.5,19.596236559139786,39.91290322580645,12,-5.350520057899097
2002-04-01,57.36472222222222,272.52500000000003,43.46666666666667,3.9883333333333333,9.833333333333334,1.1666666666666667,0.0,0.75,2.8333333333333335,19.503055555555555,47.24305555555555,12,0.9853418803418705
2002-05-01,62.65725806451613,137.24166666666667,64.61666666666666,6.1433333333333335,12.5,1.75,0.0,0.3333333333333333,0.0,18.24516129032258,45.32903225806452,12,-3.302194582299421
2002-06-01,76.50722222222221,1.058333333333333,346.27500000000003,2.9158333333333335,5.5,0.6666666666666666,0.0,9.833333333333334,0.0,16.90388888888889,27.145833333333332,12,0.7086517094016926
2002-07-01,81.302688172043,0.0,505.3833333333334,1.635,5.75,0.5,0.0,19.583333333333332,0.0,15.237096774193548,26.938172043010752,12,1.2322497932175338
2002-08-01,78.58413978494623,0.01666666666666572,421.125,2.909166666666667,7.416666666666667,0.9166666666666666,0.0,11.75,0.0,14.973387096774195,32.145430107526884,12,0.5471619106699706
2002-09-01,72.21555555555555,20.725000000000005,237.1916666666667,1.7158333333333333,4.416666666666667,0.25,0.0,9.833333333333334,0.0,14.870277777777778,24.71777777777778,12,2.322595578566734
2002-10-01,51.090591397849465,448.56666666666666,17.375,5.474166666666666,12.833333333333334,1.3333333333333333,0.0,0.4166666666666667,1.1666666666666667,14.817741935483872,53.57311827956989,12,-5.733419005447644
2002-11-01,42.286944444444444,681.3916666666667,0.0,0.36333333333333334,3.5833333333333335,0.0,0.0,0.0,15.0,15.792777777777777,38.545,12,-2.2249019304450357
2002-12-01,35.991397849462366,899.2666666666668,0.0,0.2625,1.75,0.0,4.815,0.0,23.5,15.390591397849462,35.81908602150538,12,2.704759098428454
2003-01-01,29.348387096774193,1105.2,0.0,0.2416666666666667,2.5833333333333335,0.0,4.001666666666666,0.0,29.25,16.742741935483874,38.11155913978495,12,-1.5126319616763197
2003-02-01,31.31220238095238,943.2583333333332,0.0,1.4016666666666666,7.166666666666667,0.25,9.9125,0.0,24.333333333333332,14.697023809523808,52.86071428571429,12,-2.6381005273462144
2003-03-01,44.273387096774194,642.9083333333333,0.3833333333333305,1.8391666666666666,5.0,0.4166666666666667,1.2458333333333333,0.0,13.583333333333334,17.720698924731185,42.80913978494624,12,-1.620950165425974
2003-04-01,57.47944444444445,264.575,38.958333333333336,4.6866666666666665,8.833333333333334,1.6666666666666667,0.0,0.0,2.5833333333333335,18.964444444444446,48.5075,12,1.1000641025640974
2003-05-01,64.23360215053764,76.55,52.791666666666664,3.3666666666666667,9.666666666666666,0.5,0.0,1.0,0.0,15.648118279569893,39.63306451612903,12,-1.7258504962779142
