date,temp_mean,hdd,cdd,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,city_count,temp_anom
2000-01-01,49.40524193548387,491.17500000000007,7.737499999999999,2.3675,7.875,0.375,0.8362499999999999,0.0,8.625,13.02217741935484,47.906048387096774,8,1.7872904665898588
2000-02-01,55.05905172413793,304.4125,16.124999999999993,1.75125,3.875,0.25,0.0,0.0,4.875,13.064224137931035,37.099137931034484,8,3.276655491698591
2000-03-01,60.76088709677419,157.6625,26.25,4.87375,9.75,1.0,0.0,0.0,0.5,12.906048387096774,43.65483870967742,8,1.9620564516129022
2000-04-01,63.23041666666667,95.19999999999999,42.112500000000004,4.6587499999999995,8.5,1.125,0.0,0.0,0.125,13.45875,37.82958333333333,8,-2.8138800287356247
2000-05-01,75.4758064516129,0.08750000000000036,324.83750000000003,2.64625,5.5,0.75,0.0,3.375,0.0,13.46774193548387,37.82822580645161,8,1.9370766129032262
2000-06-01,77.98291666666667,0.0,389.4875,4.3999999999999995,9.875,1.125,0.0,9.5,0.0,11.724166666666667,35.167500000000004,8,-1.593354166666657
2000-07-01,82.4616935483871,0.0,541.3125,2.4225,5.375,0.75,0.0,25.0,0.0,11.605241935483871,19.856451612903225,8,1.358073156682039
2000-08-01,83.06129032258065,0.0,559.9,2.29375,5.0,0.75,0.0,25.0,0.0,11.260483870967741,20.981854838709676,8,2.0684251350707115
2000-09-01,75.55652777777779,9.849999999999998,322.45,3.78,9.125,1.125,0.0,8.75,0.0,12.782037037037037,36.12722222222222,8,-1.390398492420445
2000-10-01,65.55932411674347,81.25714285714287,98.58571428571427,1.58,1.2857142857142858,0.8571428571428571,0.0,0.2857142857142857,0.0,10.667188940092165,15.861321044546852,7,-1.3863812437099483
2000-11-01,53.17238095238095,375.9571428571429,35.57142857142857,7.844285714285713,11.571428571428571,2.5714285714285716,0.0,0.0,4.428571428571429,11.100408163265305,43.429047619047616,7,-3.1032244458128133
2000-12-01,40.09462365591398,772.4499999999999,0.38333333333333286,3.561666666666667,9.333333333333334,0.6666666666666666,0.3933333333333333,0.0,16.5,13.966666666666669,50.72150537634408,6,-9.973369484612533
2001-01-01,42.93024193548387,684.2125,0.05000000000000071,4.55,8.75,1.25,0.9349999999999999,0.0,14.5,12.245564516129033,41.7383064516129,8,-4.687709533410143
