date,temp_mean,hdd,cdd,day_count,precip_total,precip_days,extreme_precip_days,snow_total,extreme_heat_days,extreme_cold_days,wind_mean,cloud_cover_mean,temp_anom
2000-01-01,30.261290322580646,1076.8999999999999,0.0,31,2.43,15,0,71.3,0,23,12.212903225806452,63.37096774193548,7.835000000000001
2000-02-01,35.33103448275862,860.4,0.0,29,4.02,15,1,32.69,0,23,11.855172413793104,59.43103448275862,8.305215517241376
2000-03-01,38.11290322580645,833.5000000000001,0.0,31,2.1500000000000004,14,0,18.12,0,26,14.829032258064515,45.28387096774193,0.0025806451612879755
2000-04-01,49.17333333333333,474.79999999999995,0.0,30,1.42,8,0,0.0,0,9,15.020000000000001,32.79333333333334,2.473166666666664
2000-05-01,56.061290322580646,280.7,3.5999999999999943,31,2.18,9,0,0.0,0,2,13.829032258064515,27.23225806451613,1.0711290322580709
2000-06-01,65.51333333333334,63.4,78.79999999999997,30,0.24,2,0,0.0,2,0,14.19,8.576666666666666,0.6736666666666764
2000-07-01,73.31612903225808,0.7000000000000028,258.5,31,0.30000000000000004,2,0,0.0,19,0,15.02258064516129,4.464516129032258,-0.6985483870967641
2000-08-01,72.24516129032257,7.100000000000001,231.70000000000005,31,3.89,8,1,0.0,16,0,14.396774193548387,11.558064516129033,1.537419354838704
2000-09-01,57.25666666666667,241.59999999999997,9.299999999999997,30,1.1099999999999999,4,0,0.0,0,4,12.196666666666665,14.223333333333333,-2.8591666666666598
2000-10-01,46.36129032258064,577.8000000000001,0.0,31,3.19,11,0,0.0,0,13,11.69032258064516,41.36451612903225,-0.39290322580645665
2000-11-01,27.459999999999997,1126.2,0.0,30,1.12,11,0,55.13,0,29,9.91,48.75666666666667,-7.2840000000000025
2000-12-01,24.125806451612902,1267.1,0.0,31,1.49,8,0,88.63,0,30,10.69032258064516,49.12903225806452,-0.8541935483870944
2001-01-01,16.822580645161292,1493.5,0.0,31,0.77,7,0,161.86,0,31,10.593548387096776,54.49032258064516,-5.603709677419353
2001-02-01,25.467857142857145,1106.9,0.0,28,2.69,10,1,170.1,0,27,11.132142857142856,66.13928571428572,-1.557961822660097
2001-03-01,39.21612903225807,799.3000000000001,0.0,31,1.59,10,0,8.66,0,19,12.358064516129033,48.74193548387097,1.1058064516129065
2001-04-01,45.72,578.4000000000001,0.0,30,2.98,12,0,16.54,0,11,15.38,46.06666666666667,-0.9801666666666691
2001-05-01,57.5258064516129,237.6,5.8999999999999915,31,0.75,3,0,0.0,0,5,14.906451612903227,13.587096774193549,2.5356451612903257
2001-06-01,64.30333333333333,114.0,93.1,30,1.78,3,1,0.0,5,1,14.733333333333333,13.110000000000001,-0.5363333333333316
2001-07-01,73.19677419354838,0.20000000000000284,254.3,31,0.72,8,0,0.0,14,0,16.635483870967743,4.709677419354839,-0.8179032258064609
2001-08-01,71.61935483870967,0.0,205.19999999999996,31,0.18,4,0,0.0,17,0,14.729032258064517,4.051612903225807,0.9116129032258016
2001-09-01,62.47,117.79999999999998,41.89999999999999,30,0.44,4,0,0.0,3,0,12.78,9.24,2.3541666666666714
2001-10-01,47.99354838709677,527.2,0.0,31,1.13,6,0,0.0,0,16,15.612903225806452,23.89032258064516,1.239354838709673
2001-11-01,37.20666666666667,833.8000000000001,0.0,30,3.0500000000000003,12,0,37.01,0,21,13.94,48.04,2.462666666666671
2001-12-01,19.916129032258063,1397.6000000000004,0.0,31,2.65,13,0,216.97,0,31,13.17741935483871,64.43870967741935,-5.063870967741934
2002-01-01,20.75483870967742,1371.6,0.0,31,1.1600000000000001,15,0,209.87,0,30,13.819354838709677,62.54838709677419,-1.6714516129032262
2002-02-01,15.24642857142857,1393.1,0.0,28,0.26,3,0,133.13,0,28,12.075000000000001,32.97857142857143,-11.779390394088672
2002-03-01,30.151612903225804,1080.3,0.0,31,2.15,10,0,9.13,0,24,12.661290322580646,39.84838709677419,-7.958709677419357
2002-04-01,46.46666666666667,556.0,0.0,30,3.31,11,0,8.27,0,8,14.573333333333332,41.18,-0.23349999999999937
2002-05-01,54.20645161290323,344.8,10.200000000000017,31,1.63,7,0,0.0,0,5,14.19032258064516,25.53548387096774,-0.7837096774193455
2002-06-01,64.58666666666666,112.5,100.10000000000001,30,0.46,4,0,0.0,7,1,14.403333333333334,8.876666666666667,-0.2530000000000001
2002-07-01,74.78064516129032,0.0,303.19999999999993,31,0.29000000000000004,3,0,0.0,22,0,14.770967741935484,2.987096774193548,0.7659677419354836
2002-08-01,68.66774193548386,6.399999999999984,120.10000000000001,31,0.02,1,0,0.0,2,0,14.03225806451613,2.5161290322580645,-2.0400000000000063
2002-09-01,59.32,187.39999999999998,17.0,30,3.87,12,1,0.0,0,0,11.713333333333333,23.75,-0.7958333333333272
2002-10-01,43.21290322580645,675.4000000000002,0.0,31,1.67,9,0,9.84,0,16,11.0,38.49354838709677,-3.5412903225806502
2002-11-01,31.886666666666667,993.4,0.0,30,1.81,9,0,0.0,0,27,8.403333333333332,33.22,-2.857333333333333
2002-12-01,30.006451612903227,1084.8,0.0,31,1.7200000000000002,12,0,14.18,0,29,9.738709677419354,61.696774193548386,5.02645161290323
2003-01-01,33.18064516129032,986.4,0.0,31,1.05,9,0,3.94,0,23,9.596774193548388,49.28709677419355,10.754354838709677
2003-02-01,27.55,1048.6,0.0,28,2.5,13,0,136.62,0,24,12.053571428571429,60.63928571428572,0.5241810344827584
2003-03-01,40.903225806451616,747.0,0.0,31,3.4000000000000004,10,2,15.36,0,20,15.51290322580645,54.516129032258064,2.7929032258064552
2003-04-01,46.21,563.6999999999999,0.0,30,2.98,13,0,4.33,0,10,16.52,42.333333333333336,-0.4901666666666671
2003-05-01,55.729032258064514,332.5,45.10000000000002,31,2.15,9,0,0.0,3,5,13.22258064516129,31.35483870967742,0.7388709677419385
2003-06-01,65.29333333333334,75.3,84.10000000000001,30,0.88,6,0,0.0,4,0,15.436666666666667,12.41,0.45366666666667754
2003-07-01,77.06774193548387,0.0,374.1000000000001,31,0.53,2,0,0.0,25,0,13.174193548387096,4.487096774193549,3.0530645161290266
2003-08-01,73.08387096774193,4.300000000000004,254.9,31,1.94,9,0,0.0,15,0,13.925806451612903,10.135483870967741,2.3761290322580635
2003-09-01,58.55333333333333,215.40000000000003,22.000000000000014,30,1.03,5,0,0.0,0,1,11.303333333333333,13.326666666666666,-1.5625
2003-10-01,49.65161290322581,475.79999999999995,0.0,31,0.59,3,0,3.15,0,11,11.941935483870967,17.951612903225808,2.8974193548387106
2003-11-01,32.16,985.2,0.0,30,3.04,13,1,7.4799999999999995,0,24,11.92,67.11333333333333,-2.584000000000003
2003-12-01,30.783870967741933,1060.7,0.0,31,12.95,13,2,118.11,0,27,11.496774193548386,63.76451612903226,5.803870967741936
2004-01-01,15.461290322580645,1535.6999999999998,0.0,31,0.65,6,0,359.82,0,30,10.112903225806452,63.78387096774193,-6.965
2004-02-01,21.810344827586206,1252.5000000000002,0.0,29,2.49,12,0,365.78,0,29,8.910344827586206,66.7103448275862,-5.215474137931036
2004-03-01,39.541935483870965,789.2,0.0,31,1.44,6,0,156.3,0,19,10.935483870967742,32.34516129032258,1.4316129032258047
2004-04-01,47.89,513.3,0.0,30,2.25,11,0,1.97,0,6,16.936666666666667,36.903333333333336,1.1898333333333326
2004-05-01,54.13870967741936,343.09999999999997,6.3999999999999915,31,4.1899999999999995,10,1,0.0,0,0,14.706451612903225,34.65161290322581,-0.8514516129032188
2004-06-01,63.43333333333333,80.4,33.39999999999999,30,2.58,7,0,0.0,0,0,14.93,12.326666666666666,-1.406333333333329
2004-07-01,71.04516129032258,0.7000000000000028,188.10000000000002,31,1.8099999999999998,7,1,0.0,9,0,15.151612903225805,6.858064516129032,-2.9695161290322574
2004-08-01,66.96774193548387,46.0,106.99999999999999,31,6.08,13,1,0.0,10,0,13.306451612903226,16.43548387096774,-3.739999999999995
2004-09-01,57.57333333333334,239.39999999999998,16.599999999999994,30,2.29,8,1,0.0,1,1,11.84,26.57,-2.5424999999999898
2004-10-01,47.725806451612904,535.5,0.0,31,6.1899999999999995,15,1,2.36,0,3,12.183870967741935,45.24193548387097,0.9716129032258038
2004-11-01,33.163333333333334,955.0999999999999,0.0,30,1.3399999999999999,6,0,1.97,0,24,9.016666666666667,42.24666666666667,-1.5806666666666658
2004-12-01,27.27741935483871,1169.4,0.0,31,1.55,7,0,25.599999999999998,0,27,9.496774193548386,51.122580645161285,2.2974193548387127
2005-01-01,23.532258064516128,1285.5,0.0,31,3.91,10,3,7.87,0,30,8.980645161290322,67.20967741935483,1.1059677419354834
2005-02-01,17.660714285714285,1325.5,0.0,28,1.4100000000000001,6,0,0.0,0,28,5.5928571428571425,50.25714285714286,-9.365104679802958
2005-03-01,32.438709677419354,1009.4,0.0,31,1.83,9,0,0.0,0,22,12.093548387096773,48.13548387096775,-5.671612903225807
2005-04-01,46.00333333333333,569.9,0.0,30,4.48,11,1,0.0,0,8,15.316666666666666,43.830000000000005,-0.6968333333333376
2005-05-01,54.79354838709677,317.0,0.6000000000000085,31,2.76,12,0,3.15,0,0,14.235483870967743,34.21290322580645,-0.19661290322580527
2005-06-01,60.019999999999996,190.39999999999998,41.000000000000014,30,3.46,7,1,0.0,0,0,14.229999999999999,20.416666666666668,-4.819666666666663
2005-07-01,72.59032258064516,1.2999999999999972,236.59999999999997,31,0.1,1,0,0.0,15,0,11.461290322580645,1.4193548387096775,-1.4243548387096752
2005-08-01,69.6,10.800000000000004,153.39999999999998,31,0.42000000000000004,4,0,0.0,6,0,12.64516129032258,6.667741935483871,-1.1077419354838725
2005-09-01,57.656666666666666,252.3,32.0,30,0.37,5,0,0.0,0,2,11.733333333333333,15.19,-2.459166666666661
2005-10-01,47.480645161290326,543.1,0.0,31,1.33,7,0,0.0,0,12,9.880645161290323,27.60967741935484,0.7264516129032259
2005-11-01,35.69666666666667,879.1,0.0,30,1.21,10,0,5.51,0,21,11.55,49.413333333333334,0.9526666666666728
